K1,K2,GROUP,CPUD,INTCD,TIMERD,SERIALD,SUMD
ramips,rt305x,61-25,0,0,0,0,0
ramips,rt305x,61-26,0,1,1,1,3
ramips,rt305x,61-27,0,1,1,1,3
ramips,rt305x,61-28,0,0,0,0,0
ramips,rt305x,61-29,0,0,0,0,0
ramips,rt305x,61-30,0,0,0,0,0
ramips,rt305x,61-31,0,1,1,1,3
ramips,rt305x,61-32,0,1,1,1,3
ramips,rt305x,61-33,0,0,0,0,0
ramips,rt305x,61-34,0,0,0,0,0
ramips,rt305x,61-35,0,1,1,1,3
ramips,rt305x,61-36,0,0,0,0,0
ramips,rt305x,61-37,0,1,1,1,3
ramips,rt305x,61-38,0,0,0,0,0
ramips,rt305x,61-39,0,0,0,0,0
ramips,rt305x,61-40,0,0,0,0,0
ramips,rt305x,61-41,0,0,0,0,0
ramips,rt305x,61-42,0,0,0,0,0
ramips,rt305x,61-43,0,1,1,1,3
ramips,rt305x,61-44,0,1,1,1,3
ramips,rt305x,61-45,0,0,0,0,0
ramips,rt305x,61-46,0,1,1,1,3
ramips,rt305x,61-47,0,0,0,0,0
ramips,rt305x,61-48,0,0,0,0,0
ramips,rt305x,61-49,0,0,0,0,0
ramips,rt305x,61-50,0,1,1,1,3
ramips,rt305x,61-51,0,1,1,1,3
ramips,rt305x,61-52,0,0,0,0,0
ramips,rt305x,61-53,0,0,0,0,0
ramips,rt305x,61-54,0,1,1,1,3
ramips,rt305x,61-55,0,0,0,0,0
ramips,rt305x,61-56,0,1,1,1,3
ramips,rt305x,61-57,0,0,0,0,0
ramips,rt305x,61-58,0,1,1,1,3
ramips,rt305x,61-59,0,0,0,0,0
ramips,rt305x,61-60,0,0,0,0,0
ramips,rt305x,61-61,0,0,0,0,0
ramips,rt305x,61-62,0,1,1,1,3
ramips,rt305x,61-63,0,0,0,0,0
ramips,rt305x,61-64,0,0,0,0,0
ramips,rt305x,61-65,0,0,0,0,0
ramips,rt305x,61-66,0,0,0,0,0
ramips,rt305x,61-67,0,1,1,1,3
ramips,rt305x,61-68,0,1,1,1,3
ramips,rt305x,61-69,0,1,1,1,3
ramips,rt305x,61-70,0,0,0,0,0
ramips,rt305x,61-71,0,0,0,0,0
ramips,rt305x,61-72,0,1,1,1,3
ramips,rt305x,61-73,0,1,1,1,3
ramips,rt305x,61-74,0,0,0,0,0
ramips,rt305x,61-75,0,0,0,0,0
ramips,rt305x,61-76,0,1,1,1,3
ramips,rt305x,61-77,0,0,0,0,0
ramips,rt305x,61-78,0,1,1,1,3
ramips,rt305x,61-79,0,1,1,1,3
ramips,rt305x,61-80,0,1,1,1,3
ramips,rt305x,61-81,0,0,0,0,0
ramips,rt305x,61-82,0,0,0,0,0
ramips,rt305x,61-83,0,1,1,1,3
ramips,rt305x,61-84,0,0,0,0,0
ramips,rt305x,61-85,0,1,1,1,3
ramips,rt305x,61-86,0,1,1,1,3
ramips,rt305x,61-87,0,0,0,0,0
ramips,rt305x,61-88,0,0,0,0,0
ramips,rt305x,61-89,0,1,1,1,3
ramips,rt305x,61-90,0,0,0,0,0
ramips,rt305x,61-91,0,1,1,1,3
ramips,rt305x,61-92,0,1,1,1,3
ramips,rt305x,61-93,0,0,0,0,0
ramips,rt305x,61-94,0,1,1,1,3
ramips,rt305x,61-95,0,0,0,0,0
ramips,rt305x,61-96,0,1,1,1,3
ramips,rt305x,61-97,0,0,0,0,0
ramips,rt305x,61-98,0,1,1,1,3
ramips,rt305x,61-99,0,1,1,1,3
ramips,rt305x,61-100,0,0,0,0,0
ramips,rt305x,61-101,0,0,0,0,0
ramips,rt305x,61-102,0,1,1,1,3
ramips,rt305x,61-103,0,1,1,1,3
ramips,rt305x,61-104,0,1,1,1,3
ramips,rt305x,62-0,0,1,3,1,5
ramips,rt305x,62-1,0,1,3,1,5
ramips,rt305x,62-2,0,0,0,0,0
ramips,rt305x,62-3,0,1,3,1,5
ramips,rt305x,62-4,0,1,3,1,5
ramips,rt305x,62-5,0,1,3,1,5
ramips,rt305x,62-6,0,1,3,1,5
ramips,rt305x,62-7,0,0,0,0,0
ramips,rt305x,62-8,0,1,3,1,5
ramips,rt305x,62-9,0,1,3,1,5
ramips,rt305x,62-10,0,1,3,1,5
ramips,rt305x,62-11,0,1,3,1,5
ramips,rt305x,62-12,0,1,3,1,5
ramips,rt305x,62-13,0,1,3,1,5
ramips,rt305x,62-14,0,0,0,0,0
ramips,rt305x,62-15,0,1,3,1,5
ramips,rt305x,62-16,0,0,0,0,0
ramips,rt305x,62-17,0,1,3,1,5
ramips,rt305x,62-18,0,1,3,1,5
ramips,rt305x,62-19,0,0,0,0,0
ramips,rt305x,62-20,0,1,3,1,5
ramips,rt305x,62-21,0,1,3,1,5
ramips,rt305x,62-22,0,0,0,0,0
ramips,rt305x,62-23,0,1,3,1,5
ramips,rt305x,62-24,0,0,0,0,0
ramips,rt305x,62-25,0,1,3,1,5
ramips,rt305x,62-26,0,0,0,0,0
ramips,rt305x,62-27,0,0,0,0,0
ramips,rt305x,62-28,0,1,3,1,5
ramips,rt305x,62-29,0,1,3,1,5
ramips,rt305x,62-30,0,1,3,1,5
ramips,rt305x,62-31,0,0,0,0,0
ramips,rt305x,62-32,0,0,0,0,0
ramips,rt305x,62-33,0,1,3,1,5
ramips,rt305x,62-34,0,1,3,1,5
ramips,rt305x,62-35,0,1,3,1,5
ramips,rt305x,62-36,0,1,3,1,5
ramips,rt305x,62-37,0,0,0,0,0
ramips,rt305x,62-38,0,1,3,1,5
ramips,rt305x,62-39,0,1,3,1,5
ramips,rt305x,62-40,0,1,3,1,5
ramips,rt305x,62-41,0,1,3,1,5
ramips,rt305x,62-42,0,1,3,1,5
ramips,rt305x,62-43,0,0,0,0,0
ramips,rt305x,62-44,0,1,3,1,5
ramips,rt305x,62-45,0,1,3,1,5
ramips,rt305x,62-46,0,0,0,0,0
ramips,rt305x,62-47,0,1,3,1,5
ramips,rt305x,62-48,0,1,3,1,5
ramips,rt305x,62-49,0,1,3,1,5
ramips,rt305x,62-50,0,0,0,0,0
ramips,rt305x,62-51,0,0,0,0,0
ramips,rt305x,62-52,0,1,3,1,5
ramips,rt305x,62-53,0,1,3,1,5
ramips,rt305x,62-54,0,0,0,0,0
ramips,rt305x,62-55,0,1,3,1,5
ramips,rt305x,62-56,0,0,0,0,0
ramips,rt305x,62-57,0,1,3,1,5
ramips,rt305x,62-58,0,0,0,0,0
ramips,rt305x,62-59,0,1,3,1,5
ramips,rt305x,62-60,0,1,3,1,5
ramips,rt305x,62-61,0,1,3,1,5
ramips,rt305x,62-62,0,0,0,0,0
ramips,rt305x,62-63,0,1,3,1,5
ramips,rt305x,62-64,0,1,3,1,5
ramips,rt305x,62-65,0,1,3,1,5
ramips,rt305x,62-66,0,1,3,1,5
ramips,rt305x,62-67,0,0,0,0,0
ramips,rt305x,62-68,0,0,0,0,0
ramips,rt305x,62-69,0,0,0,0,0
ramips,rt305x,62-70,0,1,3,1,5
ramips,rt305x,62-71,0,1,3,1,5
ramips,rt305x,62-72,0,0,0,0,0
ramips,rt305x,62-73,0,0,0,0,0
ramips,rt305x,62-74,0,1,3,1,5
ramips,rt305x,62-75,0,1,3,1,5
ramips,rt305x,62-76,0,0,0,0,0
ramips,rt305x,62-77,0,1,3,1,5
ramips,rt305x,62-78,0,0,0,0,0
ramips,rt305x,62-79,0,0,0,0,0
ramips,rt305x,62-80,0,0,0,0,0
ramips,rt305x,62-81,0,1,3,1,5
ramips,rt305x,62-82,0,1,3,1,5
ramips,rt305x,62-83,0,0,0,0,0
ramips,rt305x,62-84,0,1,3,1,5
ramips,rt305x,62-85,0,0,0,0,0
ramips,rt305x,62-86,0,0,0,0,0
ramips,rt305x,62-87,0,1,3,1,5
ramips,rt305x,62-88,0,1,3,1,5
ramips,rt305x,62-89,0,0,0,0,0
ramips,rt305x,62-90,0,1,3,1,5
ramips,rt305x,62-91,0,0,0,0,0
ramips,rt305x,62-92,0,1,3,1,5
ramips,rt305x,62-93,0,1,3,1,5
ramips,rt305x,62-94,0,0,0,0,0
ramips,rt305x,62-95,0,1,3,1,5
ramips,rt305x,62-96,0,0,0,0,0
ramips,rt305x,62-97,0,1,3,1,5
ramips,rt305x,62-98,0,0,0,0,0
ramips,rt305x,62-99,0,0,0,0,0
ramips,rt305x,62-100,0,1,3,1,5
ramips,rt305x,62-101,0,1,3,1,5
ramips,rt305x,62-102,0,0,0,0,0
ramips,rt305x,62-103,0,1,3,1,5
ramips,rt305x,62-104,0,0,0,0,0
ramips,rt305x,63-0,0,0,0,0,0
ramips,rt305x,63-1,0,0,0,0,0
ramips,rt305x,63-2,0,1,1,1,3
ramips,rt305x,63-3,0,0,0,0,0
ramips,rt305x,63-4,0,0,0,0,0
ramips,rt305x,63-5,0,0,0,0,0
ramips,rt305x,63-6,0,0,0,0,0
ramips,rt305x,63-7,0,1,1,1,3
ramips,rt305x,63-8,0,0,0,0,0
ramips,rt305x,63-9,0,0,0,0,0
ramips,rt305x,63-10,0,0,0,0,0
ramips,rt305x,63-11,0,0,0,0,0
ramips,rt305x,63-12,0,0,0,0,0
ramips,rt305x,63-13,0,0,0,0,0
ramips,rt305x,63-14,0,1,1,1,3
ramips,rt305x,63-15,0,0,0,0,0
ramips,rt305x,63-16,0,1,1,1,3
ramips,rt305x,63-17,0,0,0,0,0
ramips,rt305x,63-18,0,0,0,0,0
ramips,rt305x,63-19,0,1,1,1,3
ramips,rt305x,63-20,0,0,0,0,0
ramips,rt305x,63-21,0,0,0,0,0
ramips,rt305x,63-22,0,1,1,1,3
ramips,rt305x,63-23,0,0,0,0,0
ramips,rt305x,63-24,0,1,1,1,3
ramips,rt305x,63-25,0,0,0,0,0
ramips,rt305x,63-26,0,1,1,1,3
ramips,rt305x,63-27,0,1,1,1,3
ramips,rt305x,63-28,0,0,0,0,0
ramips,rt305x,63-29,0,0,0,0,0
ramips,rt305x,63-30,0,0,0,0,0
ramips,rt305x,63-31,0,1,1,1,3
ramips,rt305x,63-32,0,1,1,1,3
ramips,rt305x,63-33,0,0,0,0,0
ramips,rt305x,63-34,0,0,0,0,0
ramips,rt305x,63-35,0,1,1,1,3
ramips,rt305x,63-36,0,0,0,0,0
ramips,rt305x,63-37,0,1,1,1,3
ramips,rt305x,63-38,0,0,0,0,0
ramips,rt305x,63-39,0,0,0,0,0
ramips,rt305x,63-40,0,0,0,0,0
ramips,rt305x,63-41,0,0,0,0,0
ramips,rt305x,63-42,0,0,0,0,0
ramips,rt305x,63-43,0,1,1,1,3
ramips,rt305x,63-44,0,1,1,1,3
ramips,rt305x,63-45,0,0,0,0,0
ramips,rt305x,63-46,0,1,1,1,3
ramips,rt305x,63-47,0,0,0,0,0
ramips,rt305x,63-48,0,0,0,0,0
ramips,rt305x,63-49,0,0,0,0,0
ramips,rt305x,63-50,0,1,1,1,3
ramips,rt305x,63-51,0,1,1,1,3
ramips,rt305x,63-52,0,0,0,0,0
ramips,rt305x,63-53,0,0,0,0,0
ramips,rt305x,63-54,0,1,1,1,3
ramips,rt305x,63-55,0,0,0,0,0
ramips,rt305x,63-56,0,1,1,1,3
ramips,rt305x,63-57,0,0,0,0,0
ramips,rt305x,63-58,0,1,1,1,3
ramips,rt305x,63-59,0,0,0,0,0
ramips,rt305x,63-60,0,0,0,0,0
ramips,rt305x,63-61,0,0,0,0,0
ramips,rt305x,63-62,0,1,1,1,3
ramips,rt305x,63-63,0,0,0,0,0
ramips,rt305x,63-64,0,0,0,0,0
ramips,rt305x,63-65,0,0,0,0,0
ramips,rt305x,63-66,0,0,0,0,0
ramips,rt305x,63-67,0,1,1,1,3
ramips,rt305x,63-68,0,1,1,1,3
ramips,rt305x,63-69,0,1,1,1,3
ramips,rt305x,63-70,0,0,0,0,0
ramips,rt305x,63-71,0,0,0,0,0
ramips,rt305x,63-72,0,1,1,1,3
ramips,rt305x,63-73,0,1,1,1,3
ramips,rt305x,63-74,0,0,0,0,0
ramips,rt305x,63-75,0,0,0,0,0
ramips,rt305x,63-76,0,1,1,1,3
ramips,rt305x,63-77,0,0,0,0,0
ramips,rt305x,63-78,0,1,1,1,3
ramips,rt305x,63-79,0,1,1,1,3
ramips,rt305x,63-80,0,1,1,1,3
ramips,rt305x,63-81,0,0,0,0,0
ramips,rt305x,63-82,0,0,0,0,0
ramips,rt305x,63-83,0,1,1,1,3
ramips,rt305x,63-84,0,0,0,0,0
ramips,rt305x,63-85,0,1,1,1,3
ramips,rt305x,63-86,0,1,1,1,3
ramips,rt305x,63-87,0,0,0,0,0
ramips,rt305x,63-88,0,0,0,0,0
ramips,rt305x,63-89,0,1,1,1,3
ramips,rt305x,63-90,0,0,0,0,0
ramips,rt305x,63-91,0,1,1,1,3
ramips,rt305x,63-92,0,1,1,1,3
ramips,rt305x,63-93,0,0,0,0,0
ramips,rt305x,63-94,0,1,1,1,3
ramips,rt305x,63-95,0,0,0,0,0
ramips,rt305x,63-96,0,1,1,1,3
ramips,rt305x,63-97,0,0,0,0,0
ramips,rt305x,63-98,0,1,1,1,3
ramips,rt305x,63-99,0,1,1,1,3
ramips,rt305x,63-100,0,0,0,0,0
ramips,rt305x,63-101,0,0,0,0,0
ramips,rt305x,63-102,0,1,1,1,3
ramips,rt305x,63-103,0,1,1,1,3
ramips,rt305x,63-104,0,1,1,1,3
ramips,rt305x,64-0,0,0,0,0,0
ramips,rt305x,64-1,0,0,0,0,0
ramips,rt305x,64-2,0,1,1,1,3
ramips,rt305x,64-3,0,0,0,0,0
ramips,rt305x,64-4,0,0,0,0,0
ramips,rt305x,64-5,0,0,0,0,0
ramips,rt305x,64-6,0,0,0,0,0
ramips,rt305x,64-7,0,1,1,1,3
ramips,rt305x,64-8,0,0,0,0,0
ramips,rt305x,64-9,0,0,0,0,0
ramips,rt305x,64-10,0,0,0,0,0
ramips,rt305x,64-11,0,0,0,0,0
ramips,rt305x,64-12,0,0,0,0,0
ramips,rt305x,64-13,0,0,0,0,0
ramips,rt305x,64-14,0,1,1,1,3
ramips,rt305x,64-15,0,0,0,0,0
ramips,rt305x,64-16,0,1,1,1,3
ramips,rt305x,64-17,0,0,0,0,0
ramips,rt305x,64-18,0,0,0,0,0
ramips,rt305x,64-19,0,1,1,1,3
ramips,rt305x,64-20,0,0,0,0,0
ramips,rt305x,64-21,0,0,0,0,0
ramips,rt305x,64-22,0,1,1,1,3
ramips,rt305x,64-23,0,0,0,0,0
ramips,rt305x,64-24,0,1,1,1,3
ramips,rt305x,64-25,0,0,0,0,0
ramips,rt305x,64-26,0,1,1,1,3
ramips,rt305x,64-27,0,1,1,1,3
ramips,rt305x,64-28,0,0,0,0,0
ramips,rt305x,64-29,0,0,0,0,0
ramips,rt305x,64-30,0,0,0,0,0
ramips,rt305x,64-31,0,1,1,1,3
ramips,rt305x,64-32,0,1,1,1,3
ramips,rt305x,64-33,0,0,0,0,0
ramips,rt305x,64-34,0,0,0,0,0
ramips,rt305x,64-35,0,1,1,1,3
ramips,rt305x,64-36,0,0,0,0,0
ramips,rt305x,64-37,0,1,1,1,3
ramips,rt305x,64-38,0,0,0,0,0
ramips,rt305x,64-39,0,0,0,0,0
ramips,rt305x,64-40,0,0,0,0,0
ramips,rt305x,64-41,0,0,0,0,0
ramips,rt305x,64-42,0,0,0,0,0
ramips,rt305x,64-43,0,1,1,1,3
ramips,rt305x,64-44,0,1,1,1,3
ramips,rt305x,64-45,0,0,0,0,0
ramips,rt305x,64-46,0,1,1,1,3
ramips,rt305x,64-47,0,0,0,0,0
ramips,rt305x,64-48,0,0,0,0,0
ramips,rt305x,64-49,0,0,0,0,0
ramips,rt305x,64-50,0,1,1,1,3
ramips,rt305x,64-51,0,1,1,1,3
ramips,rt305x,64-52,0,0,0,0,0
ramips,rt305x,64-53,0,0,0,0,0
ramips,rt305x,64-54,0,1,1,1,3
ramips,rt305x,64-55,0,0,0,0,0
ramips,rt305x,64-56,0,1,1,1,3
ramips,rt305x,64-57,0,0,0,0,0
ramips,rt305x,64-58,0,1,1,1,3
ramips,rt305x,64-59,0,0,0,0,0
ramips,rt305x,64-60,0,0,0,0,0
ramips,rt305x,64-61,0,0,0,0,0
ramips,rt305x,64-62,0,1,1,1,3
ramips,rt305x,64-63,0,0,0,0,0
ramips,rt305x,64-64,0,0,0,0,0
ramips,rt305x,64-65,0,0,0,0,0
ramips,rt305x,64-66,0,0,0,0,0
ramips,rt305x,64-67,0,1,1,1,3
ramips,rt305x,64-68,0,1,1,1,3
ramips,rt305x,64-69,0,1,1,1,3
ramips,rt305x,64-70,0,0,0,0,0
ramips,rt305x,64-71,0,0,0,0,0
ramips,rt305x,64-72,0,1,1,1,3
ramips,rt305x,64-73,0,1,1,1,3
ramips,rt305x,64-74,0,0,0,0,0
ramips,rt305x,64-75,0,0,0,0,0
ramips,rt305x,64-76,0,1,1,1,3
ramips,rt305x,64-77,0,0,0,0,0
ramips,rt305x,64-78,0,1,1,1,3
ramips,rt305x,64-79,0,1,1,1,3
ramips,rt305x,64-80,0,1,1,1,3
ramips,rt305x,64-81,0,0,0,0,0
ramips,rt305x,64-82,0,0,0,0,0
ramips,rt305x,64-83,0,1,1,1,3
ramips,rt305x,64-84,0,0,0,0,0
ramips,rt305x,64-85,0,1,1,1,3
ramips,rt305x,64-86,0,1,1,1,3
ramips,rt305x,64-87,0,0,0,0,0
ramips,rt305x,64-88,0,0,0,0,0
ramips,rt305x,64-89,0,1,1,1,3
ramips,rt305x,64-90,0,0,0,0,0
ramips,rt305x,64-91,0,1,1,1,3
ramips,rt305x,64-92,0,1,1,1,3
ramips,rt305x,64-93,0,0,0,0,0
ramips,rt305x,64-94,0,1,1,1,3
ramips,rt305x,64-95,0,0,0,0,0
ramips,rt305x,64-96,0,1,1,1,3
ramips,rt305x,64-97,0,0,0,0,0
ramips,rt305x,64-98,0,1,1,1,3
ramips,rt305x,64-99,0,1,1,1,3
ramips,rt305x,64-100,0,0,0,0,0
ramips,rt305x,64-101,0,0,0,0,0
ramips,rt305x,64-102,0,1,1,1,3
ramips,rt305x,64-103,0,1,1,1,3
ramips,rt305x,64-104,0,1,1,1,3
ramips,rt305x,65-0,0,0,0,0,0
ramips,rt305x,65-1,0,0,0,0,0
ramips,rt305x,65-2,0,1,1,1,3
ramips,rt305x,65-3,0,0,0,0,0
ramips,rt305x,65-4,0,0,0,0,0
ramips,rt305x,65-5,0,0,0,0,0
ramips,rt305x,65-6,0,0,0,0,0
ramips,rt305x,65-7,0,1,1,1,3
ramips,rt305x,65-8,0,0,0,0,0
ramips,rt305x,65-9,0,0,0,0,0
ramips,rt305x,65-10,0,0,0,0,0
ramips,rt305x,65-11,0,0,0,0,0
ramips,rt305x,65-12,0,0,0,0,0
ramips,rt305x,65-13,0,0,0,0,0
ramips,rt305x,65-14,0,1,1,1,3
ramips,rt305x,65-15,0,0,0,0,0
ramips,rt305x,65-16,0,1,1,1,3
ramips,rt305x,65-17,0,0,0,0,0
ramips,rt305x,65-18,0,0,0,0,0
ramips,rt305x,65-19,0,1,1,1,3
ramips,rt305x,65-20,0,0,0,0,0
ramips,rt305x,65-21,0,0,0,0,0
ramips,rt305x,65-22,0,1,1,1,3
ramips,rt305x,65-23,0,0,0,0,0
ramips,rt305x,65-24,0,1,1,1,3
ramips,rt305x,65-25,0,0,0,0,0
ramips,rt305x,65-26,0,1,1,1,3
ramips,rt305x,65-27,0,1,1,1,3
ramips,rt305x,65-28,0,0,0,0,0
ramips,rt305x,65-29,0,0,0,0,0
ramips,rt305x,65-30,0,0,0,0,0
ramips,rt305x,65-31,0,1,1,1,3
ramips,rt305x,65-32,0,1,1,1,3
ramips,rt305x,65-33,0,0,0,0,0
ramips,rt305x,65-34,0,0,0,0,0
ramips,rt305x,65-35,0,1,1,1,3
ramips,rt305x,65-36,0,0,0,0,0
ramips,rt305x,65-37,0,1,1,1,3
ramips,rt305x,65-38,0,0,0,0,0
ramips,rt305x,65-39,0,0,0,0,0
ramips,rt305x,65-40,0,0,0,0,0
ramips,rt305x,65-41,0,0,0,0,0
ramips,rt305x,65-42,0,0,0,0,0
ramips,rt305x,65-43,0,1,1,1,3
ramips,rt305x,65-44,0,1,1,1,3
ramips,rt305x,65-45,0,0,0,0,0
ramips,rt305x,65-46,0,1,1,1,3
ramips,rt305x,65-47,0,0,0,0,0
ramips,rt305x,65-48,0,0,0,0,0
ramips,rt305x,65-49,0,0,0,0,0
ramips,rt305x,65-50,0,1,1,1,3
ramips,rt305x,65-51,0,1,1,1,3
ramips,rt305x,65-52,0,0,0,0,0
ramips,rt305x,65-53,0,0,0,0,0
ramips,rt305x,65-54,0,1,1,1,3
ramips,rt305x,65-55,0,0,0,0,0
ramips,rt305x,65-56,0,1,1,1,3
ramips,rt305x,65-57,0,0,0,0,0
ramips,rt305x,65-58,0,1,1,1,3
ramips,rt305x,65-59,0,0,0,0,0
ramips,rt305x,65-60,0,0,0,0,0
ramips,rt305x,65-61,0,0,0,0,0
ramips,rt305x,65-62,0,1,1,1,3
ramips,rt305x,65-63,0,0,0,0,0
ramips,rt305x,65-64,0,0,0,0,0
ramips,rt305x,65-65,0,0,0,0,0
ramips,rt305x,65-66,0,0,0,0,0
ramips,rt305x,65-67,0,1,1,1,3
ramips,rt305x,65-68,0,1,1,1,3
ramips,rt305x,65-69,0,1,1,1,3
ramips,rt305x,65-70,0,0,0,0,0
ramips,rt305x,65-71,0,0,0,0,0
ramips,rt305x,65-72,0,1,1,1,3
ramips,rt305x,65-73,0,1,1,1,3
ramips,rt305x,65-74,0,0,0,0,0
ramips,rt305x,65-75,0,0,0,0,0
ramips,rt305x,65-76,0,1,1,1,3
ramips,rt305x,65-77,0,0,0,0,0
ramips,rt305x,65-78,0,1,1,1,3
ramips,rt305x,65-79,0,1,1,1,3
ramips,rt305x,65-80,0,1,1,1,3
ramips,rt305x,65-81,0,0,0,0,0
ramips,rt305x,65-82,0,0,0,0,0
ramips,rt305x,65-83,0,1,1,1,3
ramips,rt305x,65-84,0,0,0,0,0
ramips,rt305x,65-85,0,1,1,1,3
ramips,rt305x,65-86,0,1,1,1,3
ramips,rt305x,65-87,0,0,0,0,0
ramips,rt305x,65-88,0,0,0,0,0
ramips,rt305x,65-89,0,1,1,1,3
ramips,rt305x,65-90,0,0,0,0,0
ramips,rt305x,65-91,0,1,1,1,3
ramips,rt305x,65-92,0,1,1,1,3
ramips,rt305x,65-93,0,0,0,0,0
ramips,rt305x,65-94,0,1,1,1,3
ramips,rt305x,65-95,0,0,0,0,0
ramips,rt305x,65-96,0,1,1,1,3
ramips,rt305x,65-97,0,0,0,0,0
ramips,rt305x,65-98,0,1,1,1,3
ramips,rt305x,65-99,0,1,1,1,3
ramips,rt305x,65-100,0,0,0,0,0
ramips,rt305x,65-101,0,0,0,0,0
ramips,rt305x,65-102,0,1,1,1,3
ramips,rt305x,65-103,0,1,1,1,3
ramips,rt305x,65-104,0,1,1,1,3
ramips,rt305x,66-0,0,0,0,0,0
ramips,rt305x,66-1,0,0,0,0,0
ramips,rt305x,66-2,0,1,1,1,3
ramips,rt305x,66-3,0,0,0,0,0
ramips,rt305x,66-4,0,0,0,0,0
ramips,rt305x,66-5,0,0,0,0,0
ramips,rt305x,66-6,0,0,0,0,0
ramips,rt305x,66-7,0,1,1,1,3
ramips,rt305x,66-8,0,0,0,0,0
ramips,rt305x,66-9,0,0,0,0,0
ramips,rt305x,66-10,0,0,0,0,0
ramips,rt305x,66-11,0,0,0,0,0
ramips,rt305x,66-12,0,0,0,0,0
ramips,rt305x,66-13,0,0,0,0,0
ramips,rt305x,66-14,0,1,1,1,3
ramips,rt305x,66-15,0,0,0,0,0
ramips,rt305x,66-16,0,1,1,1,3
ramips,rt305x,66-17,0,0,0,0,0
ramips,rt305x,66-18,0,0,0,0,0
ramips,rt305x,66-19,0,1,1,1,3
ramips,rt305x,66-20,0,0,0,0,0
ramips,rt305x,66-21,0,0,0,0,0
ramips,rt305x,66-22,0,1,1,1,3
ramips,rt305x,66-23,0,0,0,0,0
ramips,rt305x,66-24,0,1,1,1,3
ramips,rt305x,66-25,0,0,0,0,0
ramips,rt305x,66-26,0,1,1,1,3
ramips,rt305x,66-27,0,1,1,1,3
ramips,rt305x,66-28,0,0,0,0,0
ramips,rt305x,66-29,0,0,0,0,0
ramips,rt305x,66-30,0,0,0,0,0
ramips,rt305x,66-31,0,1,1,1,3
ramips,rt305x,66-32,0,1,1,1,3
ramips,rt305x,66-33,0,0,0,0,0
ramips,rt305x,66-34,0,0,0,0,0
ramips,rt305x,66-35,0,1,1,1,3
ramips,rt305x,66-36,0,0,0,0,0
ramips,rt305x,66-37,0,1,1,1,3
ramips,rt305x,66-38,0,0,0,0,0
ramips,rt305x,66-39,0,0,0,0,0
ramips,rt305x,66-40,0,0,0,0,0
ramips,rt305x,66-41,0,0,0,0,0
ramips,rt305x,66-42,0,0,0,0,0
ramips,rt305x,66-43,0,1,1,1,3
ramips,rt305x,66-44,0,1,1,1,3
ramips,rt305x,66-45,0,0,0,0,0
ramips,rt305x,66-46,0,1,1,1,3
ramips,rt305x,66-47,0,0,0,0,0
ramips,rt305x,66-48,0,0,0,0,0
ramips,rt305x,66-49,0,0,0,0,0
ramips,rt305x,66-50,0,1,1,1,3
ramips,rt305x,66-51,0,1,1,1,3
ramips,rt305x,66-52,0,0,0,0,0
ramips,rt305x,66-53,0,0,0,0,0
ramips,rt305x,66-54,0,1,1,1,3
ramips,rt305x,66-55,0,0,0,0,0
ramips,rt305x,66-56,0,1,1,1,3
ramips,rt305x,66-57,0,0,0,0,0
ramips,rt305x,66-58,0,1,1,1,3
ramips,rt305x,66-59,0,0,0,0,0
ramips,rt305x,66-60,0,0,0,0,0
ramips,rt305x,66-61,0,0,0,0,0
ramips,rt305x,66-62,0,1,1,1,3
ramips,rt305x,66-63,0,0,0,0,0
ramips,rt305x,66-64,0,0,0,0,0
ramips,rt305x,66-65,0,0,0,0,0
ramips,rt305x,66-66,0,0,0,0,0
ramips,rt305x,66-67,0,1,1,1,3
ramips,rt305x,66-68,0,1,1,1,3
ramips,rt305x,66-69,0,1,1,1,3
ramips,rt305x,66-70,0,0,0,0,0
ramips,rt305x,66-71,0,0,0,0,0
ramips,rt305x,66-72,0,1,1,1,3
ramips,rt305x,66-73,0,1,1,1,3
ramips,rt305x,66-74,0,0,0,0,0
ramips,rt305x,66-75,0,0,0,0,0
ramips,rt305x,66-76,0,1,1,1,3
ramips,rt305x,66-77,0,0,0,0,0
ramips,rt305x,66-78,0,1,1,1,3
ramips,rt305x,66-79,0,1,1,1,3
ramips,rt305x,66-80,0,1,1,1,3
ramips,rt305x,66-81,0,0,0,0,0
ramips,rt305x,66-82,0,0,0,0,0
ramips,rt305x,66-83,0,1,1,1,3
ramips,rt305x,66-84,0,0,0,0,0
ramips,rt305x,66-85,0,1,1,1,3
ramips,rt305x,66-86,0,1,1,1,3
ramips,rt305x,66-87,0,0,0,0,0
ramips,rt305x,66-88,0,0,0,0,0
ramips,rt305x,66-89,0,1,1,1,3
ramips,rt305x,66-90,0,0,0,0,0
ramips,rt305x,66-91,0,1,1,1,3
ramips,rt305x,66-92,0,1,1,1,3
ramips,rt305x,66-93,0,0,0,0,0
ramips,rt305x,66-94,0,1,1,1,3
ramips,rt305x,66-95,0,0,0,0,0
ramips,rt305x,66-96,0,1,1,1,3
ramips,rt305x,66-97,0,0,0,0,0
ramips,rt305x,66-98,0,1,1,1,3
ramips,rt305x,66-99,0,1,1,1,3
ramips,rt305x,66-100,0,0,0,0,0
ramips,rt305x,66-101,0,0,0,0,0
ramips,rt305x,66-102,0,1,1,1,3
ramips,rt305x,66-103,0,1,1,1,3
ramips,rt305x,66-104,0,1,1,1,3
ramips,rt305x,67-0,0,1,3,1,5
ramips,rt305x,67-1,0,1,3,1,5
