Target,Subtarget,IMAGE,REALBOOT
ath79,generic,57a5a81025c111e8a4aea812d8b1c0825b4e6637.bin.log,43.28099989891052
ath79,generic,e777596c7c58e99f429374b921c8bb76f9ab7c96.bin.log,39.08400011062622
ath79,generic,fa2aafcfcb6d6a63df1b326bf29d09f8e7f6f4f4.bin.log,44.043999910354614
ath79,generic,8b79057399bc8c4a27550be1234cb3458a89a528.bin.log,42.59700012207031
ath79,generic,5415c7ff244cf75a3bd1179e04f8acdf78d1c950.bin.log,41.37599992752075
ath79,generic,1bf7cf624eac15295bb4d91b386d2720ba623f5c.bin.log,56.89800000190735
ath79,generic,061d05091c10d453778da30a72a098b1f0e0645d.bin.log,44.448999881744385
ath79,generic,a72e72b6f71cf5e52dcacfd9523b294806956430.bin.log,43.79299998283386
ath79,generic,17e061ba51ca757919184b200c156cfc428287c5.bin.log,53.72500014305115
ath79,generic,21f82cfab2a612a021b6a8cdad70f0ce41f3735d.bin.log,58.669999837875366
ath79,generic,e636aa5d91eaa7959bc3751bbcb0cb2a567f220c.bin.log,58.680999994277954
ath79,generic,593166638edc3a765f86479da97e4f636794f857.bin.log,47.389999866485596
ath79,generic,13e2f68a6a32926ca1d1376393fad591ba752b79.bin.log,55.543999910354614
ath79,generic,b9d9ab462f09b3c0ab9041913a93cc6a0f04dc44.bin.log,53.53699994087219
ath79,generic,dda9a65326890d676320890361f416e9ee7b69bc.bin.log,43.61500000953674
ath79,generic,ca6a6b744270afa0b80e9b30ae164ec17677cf76.bin.log,52.53600001335144
ath79,generic,d0340035b7be6ebb68b22f70464b27eec54ee766.bin.log,54.824000120162964
ath79,generic,c36b16977bb7173b0c06b3769355949c32429724.bin.log,53.93899989128113
ath79,generic,5544a0c2355d6b9582d9a0fc6d6c9ffb0bbfb554.bin.log,53.31099987030029
ath79,generic,07ef3a607f96cf71251e279b1ebf83a2d244134b.bin.log,52.53099989891052
ath79,generic,2c5a21db860a255f62d2837fabd96bba9d1889d3.bin.log,54.02300000190735
ath79,generic,d3f478afcfe704badc1507e86f09afbaca2abf07.bin.log,54.4280002117157
ath79,generic,555a45523730dfdb5b92cdb7cf4d576dc4bc34b7.bin.log,51.924999952316284
ath79,generic,4e1a195891ee681c67fa51208c58bc2c8cd75d89.bin.log,50.41000008583069
ath79,generic,f8018ac0e42a381a05b0483865ea1d482a80e2fd.bin.log,48.907999992370605
ath79,generic,a35e5efdbce4e77a2f65fe17b52b52566813e3ee.bin.log,50.71500015258789
ath79,generic,a59a34cd719c8e8d2dce3285a7b05a47828107af.bin.log,58.19199991226196
ath79,generic,554599fe089642d57f1990ccd5f738e823437d86.bin.log,58.21300005912781
ath79,generic,35552dd418628a0992db9d4707d936706200e793.bin.log,54.8289999961853
ath79,generic,7c2d3823956600101eb2881ca281b43171f780fd.bin.log,49.390000104904175
ath79,generic,029ef19d12d764ba15a1a34cb4683f13900534d7.bin.log,46.17400002479553
ath79,generic,2ddc5105a1ec440283796fa512de9092f15e906e.bin.log,44.45099997520447
ath79,generic,887642927e088117174b20c5bdd0eec7c29b7772.bin.log,58.325000047683716
ath79,generic,e5be3c2b19214eee40587fef8d9b4dcafbb7e9a5.bin.log,54.6489999294281
ath79,generic,8afa2aa8d0cceabaa3706422a26e9ff09c41b680.bin.log,57.347999811172485
ath79,generic,89bd81c760d52ef7393d87694ced771d919b247c.bin.log,57.3510000705719
ath79,generic,f6965722e3caa12993246b40410ffa9b5ceb878e.bin.log,58.56400012969971
ath79,generic,66c694ba6ccacf0c347c14c5d9e01b7da28a1a82.bin.log,52.57100009918213
ath79,generic,372db17a8323444e87035c844f69210aa9d90e43.bin.log,56.924999952316284
ath79,generic,5076a50920c152aaab3d4fbd3f9519c3d87daafc.bin.log,53.14399981498718
ath79,generic,aa0a90e9eebfaa83aadd36b0914911c95b87c46f.bin.log,51.07100009918213
ath79,generic,0db56d2fdf22a7761d42d16bba9366610d367443.bin.log,50.45700001716614
ath79,generic,0319e3fd93649d5584d9bfc5d11f6cbb98138c81.bin.log,50.4779999256134
ath79,generic,d60008a2c33dfb3b77065fd975e544f91ce07bd9.bin.log,49.132999897003174
ath79,generic,61be7a1c8d47571409ba2d64fa8128449b932b15.bin.log,48.424999952316284
ath79,generic,c5de232932f8f20242324f8d42ee59d7328f56a2.bin.log,44.55299997329712
ath79,generic,31220cc0887d140d04e3772b378614d2639fb9e2.bin.log,47.57800006866455
ath79,generic,ef74ca06607f26a20da80be9ce58545b6e830ffb.bin.log,45.896000146865845
ath79,generic,463962bc2d3134d9d0c0421abc02c791bc1f4c8d.bin.log,42.40599989891052
ath79,generic,f0726601ecbe77ae4492c8c6c38409bbf19dc4c9.bin.log,43.62299990653992
ath79,generic,339f2b548a53869247c739cebccd3a38252cf923.bin.log,51.54299998283386
ath79,generic,a64783972e6b1bb3f1bceada3e2166a6849eaa1e.bin.log,45.2039999961853
ath79,generic,32063aa285b6a72443d86171bbbeb5b41a0fd969.bin.log,46.39800000190735
ath79,generic,c6e03c5dc1e1c7784de01f1c69ce8e7b2457ae3c.bin.log,45.60000014305115
ath79,generic,4f7a4a308d5b1fb8f8df60eef0bc522279792ce7.bin.log,49.11400008201599
ath79,generic,d01be578e82cb8574a8e6174bf08590a5c06e053.bin.log,58.043999910354614
ath79,generic,e27611d57d8637406a8cf121f455e1a54599321f.bin.log,52.29699993133545
ath79,generic,698cb2159375823adaa197d709568496db2b8ccc.bin.log,56.42400002479553
ath79,generic,e1f1e5a61fd8218f64c764b3bc54d8ba03796ee7.bin.log,48.5939998626709
ath79,generic,2a847862b674602c6548841e61d8a8a63f59961c.bin.log,58.026000022888184
ath79,generic,e2f512f3348c86c99181fcf0e1dd2e8886f88b74.bin.log,48.72800016403198
ath79,generic,7aa91ca6c68ebf73ea1f0f312064c1b4a99d254c.bin.log,47.25399994850159
ath79,generic,bf08f06ea62db63455382d17fb084bad5dadb3f7.bin.log,57.81400012969971
ath79,generic,b01181fff7c688b5ce8c617873d7a3b11f67ea0a.bin.log,58.700000047683716
ath79,generic,fd537c848ac9d5891cb7fb69cb402fea4e71f22c.bin.log,57.937999963760376
ath79,generic,63f85aaca80459da288adfe71666605252297e11.bin.log,52.62600016593933
ath79,generic,de7bead89077fa3ce78ae169220f5ef51899fec1.bin.log,56.860000133514404
ath79,generic,2b3e0780d21ff356e221f83feaece959a1288ed3.bin.log,58.74500012397766
ath79,generic,f18ba2cfa00221453e7cc7290bb80ecb203009d5.bin.log,55.27800011634827
ath79,generic,9a50c397f45970dbcecd67e0d7f9789c1bac3e4d.bin.log,45.789000034332275
ath79,generic,d6d316309dd980eaf6f73f67eee331e43dde5aea.bin.log,55.88300013542175
ath79,generic,cb4142b09eab7b1f340c58c226eed2a7faa16a3b.bin.log,47.41799998283386
ath79,generic,a49ab001f965b681af7167f25e746ad387aa9e8f.bin.log,44.4229998588562
ath79,generic,90b16ee15e2d44e9d2b01d02fa923dec56009123.bin.log,44.539000034332275
ath79,generic,258f7bc11d8860c2b74fc0cc2d9fef8af09221af.bin.log,40.90299987792969
ath79,generic,59a143399cdd9f7960ab4bb3fe83f96e02366b9d.bin.log,45.15999984741211
ath79,generic,738b6f930f18d5277688ab4844ffc710cf1a7d66.bin.log,38.08899998664856
ath79,generic,8486c0fd7a257f89815a55f96533b6461f8c9c52.bin.log,55.1800000667572
ath79,generic,e4a46fc198ba0294f17077c11ada4128aaa2895f.bin.log,39.418999910354614
ath79,generic,0d64e65375a68b5c7ea0d1d15a529a3f09289465.bin.log,41.842000007629395
ath79,generic,514d29f3210050c917044e86622fb47dae93342e.bin.log,48.795000076293945
ath79,generic,4824e5e9914bec9e3719c48e199302bca300e296.bin.log,45.98800015449524
ath79,generic,0db5b68877af2a150034e16fdba9c8c9060daea2.bin.log,46.585999965667725
ath79,generic,f2207956f41111aa58a9380fa191c3ac0474c37a.bin.log,46.53500008583069
ath79,generic,dbcb2fea5f0208b2a07af1d9250fee522d504b5e.bin.log,40.259000062942505
ath79,generic,4e61cd8683ac404dbe9760ea3ec0565ac1f9c335.bin.log,52.18400001525879
ath79,generic,82e261165eee1893e2028ce57776568dfe092642.bin.log,47.23900008201599
ath79,generic,9186f05f3db633ec9ffaf65421a8a7b00bb74778.bin.log,57.51300001144409
ath79,generic,84f3d80717892a4619646241f2182e436d4f0879.bin.log,56.98200011253357
ath79,generic,2de3a828f22dd26bb4ed48393f920b18ce929d8c.bin.log,57.217000007629395
ath79,generic,9b0438be5eebb822d80e31428905501141a3f2c7.bin.log,40.73700022697449
ath79,generic,234a86264abf1fa9438dddd1a5129716a86d5e34.bin.log,51.95599985122681
ath79,generic,4a6d572457c2ec0df6f53523e63c4d5843ff6814.bin.log,47.567999839782715
ath79,generic,9d18213ce54bc7572269d4ad9fe0526a3139d743.bin.log,37.632999897003174
kirkwood,generic,06591f4d7c856f5c9c66f1daba27a732e1c62c6d.bin.log,34.40400004386902
kirkwood,generic,e9ee24ca77575c482fd7be2a19b27d2cd20da259.bin.log,35.17500019073486
kirkwood,generic,7719ec10fc2ec10002157121e0635fa9245a11c4.bin.log,34.02800011634827
kirkwood,generic,963d55725fbfbc0a6cf2ec94467537ea47ebf128.bin.log,35.53999996185303
kirkwood,generic,0b6a07d28536cd6570dcc6488a985a7707033b15.bin.log,33.17900013923645
kirkwood,generic,f2c112b2272c219ce0b75b0b238633492d98073e.bin.log,34.67999982833862
kirkwood,generic,7005127036ba0ebcced3e2ea69631e347c5647e0.bin.log,34.276000022888184
kirkwood,generic,c03951182e88c9f60f549e7d3251099ee6b826e3.bin.log,35.151000022888184
kirkwood,generic,47cd9d7a2c34928d679681a43e79a51dbe099e08.bin.log,34.920000076293945
kirkwood,generic,69335b44023a8bdb949e0706ebfc3baa12ebb3d8.bin.log,33.71799993515015
kirkwood,generic,bbf708d4f7acbcf3ec30193605a2777d9b3e66e1.bin.log,34.710999965667725
kirkwood,generic,41b53b4515c3ad8f2894d14f6ae7d0bc1a691004.bin.log,34.687000036239624
kirkwood,generic,802f6b857c0572b678db0e0308f40bc172484b37.bin.log,35.75
kirkwood,generic,f71af78ab3512da525ab7be89210109d544bbf0d.bin.log,33.99799990653992
kirkwood,generic,0062add56418cccea812d22179dfaaa276b25a23.bin.log,34.53999996185303
kirkwood,generic,cb7a3c6f9604e2a3663c288d7d2810467f268a19.bin.log,33.875
kirkwood,generic,9bbac6e3f638d07e19113825b8edd49b3de5e20f.bin.log,35.09299993515015
kirkwood,generic,ed38c5241f83ce5c4de0bda9260905f1d3b290d6.bin.log,35.22599983215332
kirkwood,generic,adf95d71c53b79e456fedc1d99f3f2f40d785909.bin.log,33.49399995803833
kirkwood,generic,7ee081539d0bff689c65eaa1033127079862d1e3.bin.log,33.519999980926514
kirkwood,generic,2dd7384fe1cc0083346a91631d8de2334789522a.bin.log,33.96000003814697
kirkwood,generic,95a4bd6676015ae7b7bd0fd0352aceb9af3c41d1.bin.log,35.48900008201599
kirkwood,generic,8ef6e75d9f66475ba396fc6aa8da98339d32b6fd.bin.log,34.331000089645386
kirkwood,generic,2d38e6c5600985017b566a13849efe3d95b6ffd7.bin.log,34.61299991607666
kirkwood,generic,18ba13ad0fdff7a38af3117f7f3bc6b0abf68918.bin.log,33.955000162124634
kirkwood,generic,35e3786d322757e68d3fdafb99df9bbcd74b3d45.bin.log,34.65000009536743
kirkwood,generic,6e536dafcef0cf453c19ba0d677bf476c0b2af9e.bin.log,34.91300010681152
kirkwood,generic,09e43da5bc7967bc244a81736fabecf98d0f2f3b.bin.log,32.78699994087219
kirkwood,generic,4d21a27f97dc3e13229547378c4bea08a6496770.bin.log,35.257000207901
kirkwood,generic,1b2e8fdbd46dea5d168e7dc68378b6c2709820fc.bin.log,34.11299991607666
kirkwood,generic,14dcc27a4def2cd9fd4afe8f49449f3abfecddcb.bin.log,32.54200005531311
kirkwood,generic,6831f2ca7a137a1b1e8775c01f28a92359df4548.bin.log,34.68599987030029
kirkwood,generic,afb398d485b6a710f8040072f74e56c844d58837.bin.log,34.04800009727478
kirkwood,generic,546302fa194250ba4fa777a6d6893754003d255f.bin.log,34.54200005531311
kirkwood,generic,a7987eefe4fdfc8b0e9652b7feaf6d0a20a216b4.bin.log,33.914000034332275
kirkwood,generic,168e56f14b796a9cc5a97876e2650a600551a046.bin.log,34.01400017738342
kirkwood,generic,2e19895b32aa0fdb2cf1ae432a39b7d972f76e93.bin.log,34.668999910354614
kirkwood,generic,88af9e1b2b931ba505e69487046f318ca82777fa.bin.log,35.05999994277954
kirkwood,generic,a844a7ddcc0d41c51d38bfdd1ce64d06b687b37c.bin.log,33.97000002861023
kirkwood,generic,9629f8c745482ede551707141743047252a3c705.bin.log,34.355000019073486
kirkwood,generic,0b15b97983b083e6680e2665f426929d22f8816f.bin.log,33.79699993133545
kirkwood,generic,88985a6f5ac1b726cc2180e5b54af5c658eccd63.bin.log,33.730000019073486
kirkwood,generic,69aee2304b7260ad20d01ec606674be2b5505c51.bin.log,34.337000131607056
kirkwood,generic,df9955dcbf2d2787e552a9a553d0835be48ac73f.bin.log,33.96499991416931
kirkwood,generic,75714a865b3475b2bd53d5db1a64e76ef2587c40.bin.log,33.90599989891052
kirkwood,generic,5e1eafcb022413f4f624e42d6005f4126b91ca4d.bin.log,34.38700008392334
kirkwood,generic,4caecda54a0c2d9877ad27d236096750314943c9.bin.log,35.57299995422363
kirkwood,generic,8a19095ec27fa4fb091ad500c905ba70d3170a8c.bin.log,33.79199981689453
kirkwood,generic,7c6d9f0c4230d9bc9bccf66cb5f202080b94567a.bin.log,36.03699994087219
kirkwood,generic,340d2654784d9f096c9406e1ec9f9ebff155c766.bin.log,35.769999980926514
kirkwood,generic,b1d5028385f7d107340511b20f1a0561fb3c0f2b.bin.log,35.7189998626709
kirkwood,generic,ca143c0c933ec66180915fd21b8d0cc17e7664ee.bin.log,36.0699999332428
kirkwood,generic,11d7448341fd252d204b6fe8c42b6830c762c9ca.bin.log,32.61199998855591
kirkwood,generic,d1137ed8bf2c0886a0abb6add31ed6918a63600b.bin.log,33.8529999256134
kirkwood,generic,178aa1d40b60bb1f1e15ff0e48a7f2cf248449b8.bin.log,33.66199994087219
kirkwood,generic,da569648bf87a8c868d0e87eae65d6400de381f2.bin.log,34.674999952316284
kirkwood,generic,9b4616692c42764c754dc2ad8012851cb8bfd265.bin.log,34.69700002670288
kirkwood,generic,ef953d6d83b406f0bdcc15859fd80575893116ce.bin.log,35.3050000667572
kirkwood,generic,b8e15837e07c9c2046abd85d89eb56d096195e8c.bin.log,34.65900015830994
kirkwood,generic,cc17c174fb054d1133f49826b9a2ea9e2c4f1c52.bin.log,34.848000049591064
kirkwood,generic,f53281ab2a24dff374ab779e5c07355042241d8f.bin.log,35.41300010681152
kirkwood,generic,86d99c7a9504209bdbcfc122e0eb7d7e508c69f6.bin.log,34.269999980926514
kirkwood,generic,e324b0e02b6ee949f66acca8fbdb17e98ecd213b.bin.log,34.98099994659424
kirkwood,generic,c0b2a47d367de3c583b9fda733b0f6ec36c01569.bin.log,35.418999910354614
kirkwood,generic,6db35d84b8956be8f3f7f43b8140eeba17f3a50b.bin.log,35.63699984550476
kirkwood,generic,c01f52429d777adbf28a61160a147003d9fe76bb.bin.log,34.5479998588562
kirkwood,generic,9bdd813437d864774b961c8812d81d86f028953a.bin.log,34.22200012207031
kirkwood,generic,5120c2283e27706d8810bc00eaa6ce4717b7ac72.bin.log,33.706000089645386
kirkwood,generic,2cc1da9e9188ad426eecc1e50a9edc392b799be5.bin.log,34.07099986076355
kirkwood,generic,c387170d02e5a5393e6549ce0cc2f4072378f605.bin.log,33.44599986076355
kirkwood,generic,4cee149efda8a3c84e6be91ffd8000202a9c264c.bin.log,34.896000146865845
kirkwood,generic,f74bee46011d12852db4901ee4e8eefef5f82ea8.bin.log,34.21300005912781
kirkwood,generic,01f34f39817e16b5854551f5a958b9d82be2ca54.bin.log,32.568000078201294
kirkwood,generic,0821450601c63b825e46d0b412618d6b718480f7.bin.log,33.2039999961853
kirkwood,generic,14a9991e3a3890efd69683f85b0bf453876fecfe.bin.log,32.605000019073486
kirkwood,generic,8d081116b62b7a6fb80158a35533bf39ee43d5d7.bin.log,34.93499994277954
kirkwood,generic,8d679b5cfb6cde4d62cba9fbcc3c2fde8e346746.bin.log,33.56399989128113
kirkwood,generic,2d0f37c75f9c642395bc18e236e0037745304256.bin.log,34.787999868392944
kirkwood,generic,2ca776d400faa1f19aaf05d53794eb50c8a461a7.bin.log,34.70299983024597
kirkwood,generic,9ae394905da585c73e42158af1ad5b92ba7c11ca.bin.log,35.37599992752075
kirkwood,generic,797b808585bf61f352be67a1451b42cbc489cbb4.bin.log,34.36999988555908
kirkwood,generic,28ef8688042bc5eeb485f03b42e3ca7d0eae2442.bin.log,33.16700005531311
kirkwood,generic,a5893737cfdc13dde67ad8caa749d758b0141401.bin.log,34.132999897003174
kirkwood,generic,14decb7b446e9161ceea5070e76728aa9cb97304.bin.log,33.056999921798706
kirkwood,generic,3e01a735b30716204acf77bf8380f63b60652f4c.bin.log,34.89999985694885
kirkwood,generic,6ba4d7bc884294db4ed5240f779d3a2447fd69f7.bin.log,36.08399987220764
kirkwood,generic,75d804ad58d1179c03dd14c2eaae68c50d9a515b.bin.log,33.79200005531311
kirkwood,generic,f557f5dac7cbac0ecf626b5a4d254bc3841a32a0.bin.log,35.29299998283386
kirkwood,generic,c213674b47ff1a1859979c8eb7e673475f548980.bin.log,33.90999984741211
kirkwood,generic,e6a7d0ba9de9c81759737afbe0b212ed03275b5b.bin.log,34.73699998855591
kirkwood,generic,dc14a279d59ed72b818de6fbf58b69afbb42a679.bin.log,36.019999980926514
kirkwood,generic,6be0f68e7478bb8f3cf488dc11edb6b73e2da40d.bin.log,33.9539999961853
kirkwood,generic,63ad59feceb3f7a6ce1b100050adae7a07eb3c84.bin.log,33.882999897003174
kirkwood,generic,727c8a612a9e40c0894d42f72376e624e31a7d01.bin.log,34.1489999294281
kirkwood,generic,8fab8596176c220cacd6663b1f5996d59cb514cb.bin.log,35.00399994850159
kirkwood,generic,64b3d3a59a9f1af4cfa5668aa281f189403e0aa5.bin.log,34.36400008201599
bcm53xx,generic,64e3987723ca5ce1ebc627a6a51e61455447ad37.trx.log,36.54699993133545
bcm53xx,generic,4a1fa9c99a7f658f89dccdad62e8432825c6c7dd.trx.log,36.8510000705719
bcm53xx,generic,27ee23622f5c9900d0c49fe9524048d9aae7c97d.chk.log,37.11500000953674
bcm53xx,generic,e719b94d88fe91a12316fe5f2ee5eda7c7651d49.trx.log,35.8270001411438
bcm53xx,generic,1f47177ee2534145ff6a2d2e65202e77d303ab79.trx.log,35.062999963760376
bcm53xx,generic,88dc3d42f2faa4307306cd11e2e58ed9601e737c.chk.log,36.76699995994568
bcm53xx,generic,78b55e7b0bc62bb4b73c99cf0d9be6437ed7e516.trx.log,36.354000091552734
bcm53xx,generic,065364bb5338dfc0cbc58e80a1e1c7313f43de77.bin.log,37.32800006866455
bcm53xx,generic,3f43d77410d5eda2dcaaf011f808d55f4ca2933d.chk.log,36.026999950408936
bcm53xx,generic,4554bca05831eab868d43e890608d6da39b2f173.trx.log,35.555999994277954
bcm53xx,generic,b0eb530dfb106f46862869f5674a7b354ea7a47e.trx.log,34.640000104904175
bcm53xx,generic,d86d5b8c9c9f1ffcb436abf934b0733e26dd80e2.trx.log,35.949000120162964
bcm53xx,generic,ed4c80303544d31d905e2c6afd981356e0b7474d.trx.log,35.48299980163574
bcm53xx,generic,d29a1ccbba43de14b5cd5aa7325d89223d1bf173.trx.log,35.95899987220764
bcm53xx,generic,bedd81af6e0c75ff65159e8b24b8e3f203ba7f20.trx.log,37.59500002861023
bcm53xx,generic,4d4911e76be729a648df3719b1a6a3b274ec3efc.bin.log,33.145999908447266
bcm53xx,generic,8321c0f8cc5242da8622eac89fa44f2f0c1ae3c3.trx.log,35.34999990463257
bcm53xx,generic,cb41d7209a6cf5aa8627edce289dcc6e9f2c4593.chk.log,35.59999990463257
bcm53xx,generic,7032cb860957d0bee21471916e2bfe9b294ccc7a.chk.log,35.66799998283386
bcm53xx,generic,c5af5b99d1db6c035deea6c9d944491ee04848b1.trx.log,35.519999980926514
bcm53xx,generic,2fa1a9d3caa631169ea270daa407095b1c1cf53f.trx.log,34.43999981880188
bcm53xx,generic,0280b3f00bd9e43c05f5bbed9dccb78978a14f4e.trx.log,33.50999999046326
bcm53xx,generic,fb9e545fb0b1fc74a784138cd8589681da5dd265.trx.log,36.36099982261658
bcm53xx,generic,a5e8062c9cef91a6217a86e3e4062491edb27ec2.trx.log,32.032999992370605
bcm53xx,generic,7d95b741af67184512c0968843f7e048998cf1c8.trx.log,35.34999990463257
bcm53xx,generic,b0c7128def03f31832481e5cf7f78701db7e5526.chk.log,36.15400004386902
bcm53xx,generic,73c7a6ffc84cbb3c1254c605fb8c2216d746fcdd.bin.log,36.081000089645386
bcm53xx,generic,7c6f2cd028f7a87bb5a65e358205aa75e4e8ef4b.chk.log,34.61399984359741
bcm53xx,generic,185bd3c4fc383a28f1c271dbc9e20f9550b9bc6f.trx.log,34.68600010871887
bcm53xx,generic,a337885f4918c060165918545d65939e2afb75af.trx.log,34.365999937057495
bcm53xx,generic,d3d0632f0d1ceb783f116f2ce77be86b11472fce.chk.log,33.73900008201599
bcm53xx,generic,6b47452e91496c88d00a7b2d1f8629385104ebb2.chk.log,35.401000022888184
bcm53xx,generic,953124d5330a2d01b6553a2a5e409c30b5b0c5ba.trx.log,35.10799980163574
bcm53xx,generic,e25335cd3d06f9735642e14a4646c9a7b8988465.bin.log,34.8199999332428
bcm53xx,generic,6f8cc1299567446f2883d0f303a4ee31990ffd88.trx.log,34.46399998664856
bcm53xx,generic,69121ec828e19cc383a57238d5418602e6437951.trx.log,34.56599998474121
bcm53xx,generic,c8d49d102730b378e1ffc3b039998045d81fd66c.chk.log,33.53999996185303
bcm53xx,generic,dab41409dd03c20c535a1bc56820608296768466.trx.log,35.651000022888184
bcm53xx,generic,ca8953aecb45a16787f4b34db49dff4990c1a7b4.trx.log,34.30400013923645
bcm53xx,generic,21a9eb4d00b315133335148b2d3a310d9073dd10.chk.log,33.926000118255615
bcm53xx,generic,23897c0ed4bc9cc6f23d6b3b9d6046b260cd9e3d.chk.log,35.69199991226196
bcm53xx,generic,5eb431ad31f9c706ddb93705b8aca0bac098088c.bin.log,36.526000022888184
bcm53xx,generic,dae1e1972c4b6cf1010d37990f1fb5ebd3e57463.chk.log,36.96399998664856
bcm53xx,generic,d2e8dfc9e741d92253836576b5e14958512eb1a6.trx.log,35.15000009536743
bcm53xx,generic,603bc12bf4bdcd1b644e40c23a52acf40f41fba1.trx.log,27.937999963760376
bcm53xx,generic,d5a28443a21ef43436950486d79085fa0f73280e.trx.log,27.25600004196167
bcm53xx,generic,21745828cf47039cafcef977e9de969f4b509724.chk.log,27.65000009536743
bcm53xx,generic,8e17b032dd98a1be7b8c7a66ef8bef6ea0fdc392.chk.log,25.98800015449524
bcm53xx,generic,5422a4bfd361faa5b2fc41aaebf58d95007c8936.chk.log,27.313999891281128
bcm53xx,generic,8048a5a570b01ba14bd5e1716380e833653cd637.trx.log,35.90499997138977
bcm53xx,generic,9f46bbb0a8930e9b269bea1a734d05f655b63a2b.chk.log,35.58300018310547
bcm53xx,generic,33912d78f317d943599bb3c0c16f245a3d4f7653.bin.log,35.7189998626709
bcm53xx,generic,8d61fd5f65cb710b77266bf8d30cdba068a4a378.bin.log,37.4689998626709
bcm53xx,generic,31b507fce3b7c27d52cf35f56529a745123c2c11.trx.log,39.37100005149841
bcm53xx,generic,c0556f3072f573e4e4c7335e87e1abe9571c29dc.trx.log,34.289000034332275
bcm53xx,generic,431229e8157fc19e141eb0b56c5c3ed987cac6be.trx.log,36.545000076293945
bcm53xx,generic,ebed319cb596b6f7353280cf4b6d0527dea344fb.trx.log,33.562999963760376
bcm53xx,generic,7f238b2a55ee92c46a78e545ff6d822505d5f980.trx.log,35.442999839782715
bcm53xx,generic,5e21060717c0109cf788c4c0c55590ada91c108c.trx.log,35.36800003051758
bcm53xx,generic,088c24fadfb17cacb721e569e597a8db17462220.trx.log,36.276000022888184
bcm53xx,generic,a3c4089c2d2a4ec0eaa74e69c251794d349ee584.chk.log,35.598999977111816
bcm53xx,generic,414d2ce8be88eef4ee7077c0b42efe5218492c97.chk.log,36.318000078201294
bcm53xx,generic,f3cc988cf05dc11d0c86b3dd6125e24dffef6ec0.trx.log,35.29299998283386
bcm53xx,generic,fa978c01dff0b56df1e1fcb7178a6ad879e9ff8f.chk.log,34.62000012397766
bcm53xx,generic,a84a87b00c5686f610312a77ee04e0d878eaa955.chk.log,35.8510000705719
bcm53xx,generic,2ce6aa8214e396192dce70765c17b5e5c21d9f00.chk.log,36.61800003051758
bcm53xx,generic,6066e8d0d0cde5a8a25b10d95ae381a56e969978.chk.log,38.640000104904175
bcm53xx,generic,e8ac951f1d4cba36ae8b852be2db5e146e02a41d.trx.log,36.97200012207031
bcm53xx,generic,df878cdbeed4b20e103eab235df8c950dbfdf838.trx.log,37.35899996757507
bcm53xx,generic,b47da07c78ed4cb6819501c819b64c0aa2618e64.trx.log,37.382999897003174
bcm53xx,generic,9353f196b50a877747fa7d9938cce406889d536a.bin.log,34.89100003242493
bcm53xx,generic,1a0d4b9fa339a367592fa46626cf2db7fd4e68db.chk.log,36.104000091552734
bcm53xx,generic,83082f6e6b49861422e312012d6b9b3a074bf5d8.trx.log,34.437000036239624
bcm53xx,generic,b7400ef35b27e01dfbc17605a5b9fb16b2e44988.chk.log,35.895999908447266
bcm53xx,generic,fa1858381bd31921adccffe9fd9dd9b048c59019.trx.log,37.00600004196167
bcm53xx,generic,c4639386397f635cc5446495a274854782dfd3f3.trx.log,35.40000009536743
bcm53xx,generic,148274ae796ae5f512e0e856f4f02ea8b5d0b4ce.trx.log,34.85599994659424
bcm53xx,generic,9275b37ae22091e116c99eeb06442005ba3829d8.chk.log,34.853999853134155
bcm53xx,generic,26444e150cacb4eff8224cf4f1beef084040629f.trx.log,32.67700004577637
bcm53xx,generic,5bd6557eb3cb6ec25190f38e0b6c099c9c34e390.trx.log,33.835999965667725
bcm53xx,generic,80d36f4e11e823554bd2f07d966da194217dffd8.trx.log,34.08799982070923
bcm53xx,generic,b86e2e0aa86c1c1903e9b233a7edad5f663ceaf6.trx.log,34.819000005722046
bcm53xx,generic,77d34728f8566675e5dfa67de34dc6e47e247045.trx.log,36.317999839782715
bcm53xx,generic,08dcd7fa85a9fac6d942a330a2009bdffd961658.chk.log,38.003000020980835
bcm53xx,generic,c727c4327987e6d854c47c18e9c1fc15c6c2eaf1.chk.log,36.78499984741211
bcm53xx,generic,269b15943685eb0afcb40dd3fda5decc7431d3d8.trx.log,36.180999994277954
bcm53xx,generic,d09a5fb35c365a2834a6c23cbbfe6a478dbe95d1.bin.log,36.44700002670288
bcm53xx,generic,2f34265b75d618497fd580282baacc5cdb93b07d.bin.log,33.937999963760376
bcm53xx,generic,2f009f2da82134bd048438379485fa78ccc32fad.trx.log,32.63800001144409
bcm53xx,generic,21c9762509e62f66e0f3815cff71d473bdce85fa.trx.log,33.91599988937378
bcm53xx,generic,0a8d520dd0944160e9c6a0a76211eafa36b7e44f.trx.log,33.89699983596802
bcm53xx,generic,a07f3d9d137d0f79a300b0a64c6d313548dc8abc.trx.log,34.544999837875366
bcm53xx,generic,ee2541237854e97f9cbd0ab93624f52457780ffc.trx.log,34.681999921798706
bcm53xx,generic,7be61da14104fc5d4dc56a0b39a8537ce6dd5b76.trx.log,36.8289999961853
bcm53xx,generic,f55aa3647598300ccce7a808f49ba198f73dab46.trx.log,34.23799991607666
bcm53xx,generic,8d82bb512db3dec08724a68e8d446143de3a6d76.chk.log,30.592000007629395
